NOME,CPF,IDADE,VALOR_EMPRESTIMO,DATA_EMPRESTIMO,FAIXA_ETARIA,PRAZO_MESES,TAXAS_IDADE,DATA,TAXA_MENSAL_CDI,PRIMEIRA_PARCELA_EMPRESTIMO,AMORTIZACAO,PRIMEIRA_PARCELA_EMPRESTIMO_AUD_CONT,DIFERENÇA_PRIM_PARC
Igor Oliveira Sande,852.386.674-42,30,56880.0,2024-06-06,26-30,84,0.0091,2024-06-06,0.87,961.916436519395,460.46,960.49,1.426436519394997
Ana Sande Souza,284.321.865-97,27,124004.0,2024-06-06,26-30,36,0.0091,2024-06-06,0.87,4032.6490875706986,2943.19,4033.31,-0.6609124293013338
José Santos Souza,330.038.032-47,29,54422.0,2024-06-06,26-30,72,0.0091,2024-06-06,0.87,1023.7088995223768,544.93,1023.35,0.3588995223767597
Augusto Souza Albernaz,653.024.427-10,29,275409.0,2024-06-06,26-30,108,0.0091,2024-06-06,0.87,3958.635217004883,1538.65,3959.77,-1.1347829951168933
Daniel Matos Silva,616.347.950-59,30,116278.0,2024-06-06,26-30,120,0.0091,2024-06-06,0.87,1573.3136703823502,550.0,1572.2,1.1136703823501648
José Costa Costa,271.647.415-06,30,178008.0,2024-06-06,26-30,120,0.0091,2024-06-06,0.87,2405.4948634597918,841.99,2406.86,-1.3651365402083684
Fatima Prenda Souza,066.087.031-20,29,154280.0,2024-06-06,26-30,96,0.0091,2024-06-06,0.87,2387.543792329528,1029.86,2386.14,1.403792329528187
Noemi Silva Santos,600.090.236-07,26,238452.0,2024-06-06,26-30,108,0.0091,2024-06-06,0.87,3427.1116863776974,1332.18,3428.41,-1.2983136223024303
Samuel Cristina Santos,483.005.286-44,55,235833.0,2024-06-06,51-55,60,0.05,2024-06-06,0.87,5132.591010307144,2962.63,5132.29,0.30101030714376975
Maria Souza Pereira,087.021.560-40,55,70168.0,2024-06-06,51-55,72,0.05,2024-06-06,0.87,1337.94167069713,691.47,1337.02,0.9216706971299118
Alexandre Santos Ferreira,221.071.461-36,53,222353.0,2024-06-06,51-55,96,0.05,2024-06-06,0.87,3496.875967567281,1451.96,3497.61,-0.734032432719232
Daniel Matos Souza,186.744.663-46,53,265372.0,2024-06-06,51-55,72,0.05,2024-06-06,0.87,5055.456014812306,2615.13,5056.55,-1.093985187693761
Marcelo Ferreira Cristina,910.363.518-07,54,151760.0,2024-06-06,51-55,120,0.05,2024-06-06,0.87,2095.1278347154807,697.74,2093.93,1.1978347154808944
Pedro Albernaz Rodrigues,196.976.347-77,54,272209.0,2024-06-06,51-55,36,0.05,2024-06-06,0.87,8915.677386727817,6412.61,8916.93,-1.2526132721832255
Noemi Sande Matos,741.939.927-13,54,284901.0,2024-06-06,51-55,108,0.05,2024-06-06,0.87,4172.338202531642,1552.13,4173.22,-0.881797468357945
Igor Pereira Maia,454.799.327-05,54,250335.0,2024-06-06,51-55,48,0.05,2024-06-06,0.87,6475.203194478203,4171.82,6474.9,0.30319447820329515
Carlos Rodrigues Albernaz,028.133.045-06,54,221186.0,2024-06-06,51-55,72,0.05,2024-06-06,0.87,4215.350034127827,2179.69,4214.6,0.7500341278264386
Augusto Souza Rodrigues,081.420.220-95,55,183045.0,2024-06-06,51-55,120,0.05,2024-06-06,0.87,2526.851409843413,841.58,2525.59,1.261409843412821
Rosimeri Albernaz Maia,636.705.641-60,52,39889.0,2024-06-06,51-55,48,0.05,2024-06-06,0.87,1032.167537507542,664.75,1031.73,0.437537507541947
Noemi Costa Pereira,423.365.453-81,54,38851.0,2024-06-06,51-55,108,0.05,2024-06-06,0.87,567.809482293743,211.66,569.09,-1.280517706257001
Gloria Ferreira Oliveira,498.696.791-61,54,23616.0,2024-06-06,51-55,84,0.05,2024-06-06,0.87,405.5392219618954,187.59,404.86,0.6792219618953936
Augusto Albernaz Prenda,729.859.803-13,51,152633.0,2024-06-06,51-55,108,0.05,2024-06-06,0.87,2234.3260991784887,831.55,2235.77,-1.4439008215113063
Maria Prenda Albernaz,277.464.523-96,55,81795.0,2024-06-06,51-55,84,0.05,2024-06-06,0.87,1401.412018924302,649.74,1402.25,-0.8379810756980532
Ana Cristina Maia,032.282.236-04,43,31731.0,2024-06-06,41-45,84,0.0195,2024-06-06,0.87,537.9117196294536,255.64,537.89,0.02171962945362793
José Cristina Cristina,910.770.391-07,42,244997.0,2024-06-06,41-45,60,0.0195,2024-06-06,0.87,5286.308334295344,3107.83,5287.08,-0.7716657046557884
Ana Santos Sant' Anna,017.289.984-25,45,152728.0,2024-06-06,41-45,96,0.0195,2024-06-06,0.87,2373.7792125424708,1013.82,2372.34,1.4392125424706137
Daniel Maia Souza,138.780.379-45,42,54149.0,2024-06-06,41-45,72,0.0195,2024-06-06,0.87,1022.1220159150024,540.0,1021.66,0.4620159150024392
Ana Pereira Oliveira,678.954.900-52,42,226439.0,2024-06-06,41-45,84,0.0195,2024-06-06,0.87,3839.733353956226,1824.31,3838.48,1.2533539562259648
Maria Matos Albernaz,686.266.729-77,43,196003.0,2024-06-06,41-45,108,0.0195,2024-06-06,0.87,2830.8343716318154,1088.06,2831.51,-0.675628368184789
Maria Rodrigues Maia,654.303.506-48,41,114730.0,2024-06-06,41-45,60,0.0195,2024-06-06,0.87,2475.610930445162,1455.38,2475.9,-0.28906955483807906
Gabriel Costa Souza,296.507.239-00,42,102201.0,2024-06-06,41-45,36,0.0195,2024-06-06,0.87,3330.555304907582,2421.09,3330.17,0.3853049075819399
Alexandre Rodrigues Matos,747.579.135-16,41,116623.0,2024-06-06,41-45,72,0.0195,2024-06-06,0.87,2200.8927978267807,1163.03,2200.39,0.5027978267808066
Gabriel Ferreira Rodrigues,996.966.265-17,43,238609.0,2024-06-06,41-45,60,0.0195,2024-06-06,0.87,5149.372391390582,3026.8,5149.23,0.1423913905828158
Pedro Albernaz Pereira,033.165.035-52,41,247324.0,2024-06-06,41-45,108,0.0195,2024-06-06,0.87,3572.125806970126,1372.95,3572.9,-0.7741930298739135
Priscila Santos Rodrigues,404.841.396-14,43,230882.0,2024-06-06,41-45,96,0.0195,2024-06-06,0.87,3585.184179892369,1532.62,3586.32,-1.135820107631389
Ana Rodrigues Cristina,022.291.852-76,43,118443.0,2024-06-06,41-45,120,0.0195,2024-06-06,0.87,1611.0379051513469,556.22,1609.77,1.2679051513468949
Leticia Silva Maia,712.656.926-29,41,154291.0,2024-06-06,41-45,48,0.0195,2024-06-06,0.87,3962.333126532717,2590.93,3963.35,-1.0168734672829487
Igor Sande Ferreira,555.794.051-03,45,232393.0,2024-06-06,41-45,60,0.0195,2024-06-06,0.87,5015.754992762741,2947.95,5015.09,0.6649927627404395
Alexandre Albernaz Albernaz,244.452.932-45,45,151488.0,2024-06-06,41-45,48,0.0195,2024-06-06,0.87,3890.936526479861,2543.86,3891.35,-0.41347352013872296
José Silva Albernaz,126.024.175-05,43,68624.0,2024-06-06,41-45,60,0.0195,2024-06-06,0.87,1482.1494594435685,870.51,1480.92,1.2294594435684303
Charles Santos Cristina,628.195.608-73,42,93586.0,2024-06-06,41-45,48,0.0195,2024-06-06,0.87,2402.6527133405084,1571.54,2403.99,-1.337286659491383
Irani Albernaz Souza,333.181.361-31,45,33966.0,2024-06-06,41-45,96,0.0195,2024-06-06,0.87,527.5753638417855,225.47,527.6,-0.02463615821454823
Leticia Rodrigues Silva,414.054.110-58,45,187979.0,2024-06-06,41-45,120,0.0195,2024-06-06,0.87,2554.821535817969,882.77,2554.84,-0.018464182031038945
Gabriel Oliveira Cunha,995.960.335-06,45,41743.0,2024-06-06,41-45,120,0.0195,2024-06-06,0.87,567.1681308779739,196.03,567.33,-0.16186912202613257
Pedro Cristina Maia,899.402.316-01,42,21888.0,2024-06-06,41-45,72,0.0195,2024-06-06,0.87,411.7893364972881,218.28,412.97,-1.1806635027119228
Rosimeri Cristina Souza,963.356.845-51,49,65066.0,2024-06-06,46-50,60,0.033,2024-06-06,0.87,1408.0130060929807,821.83,1409.38,-1.3669939070193777
Priscila Santos Cunha,278.423.994-25,48,28613.0,2024-06-06,46-50,72,0.033,2024-06-06,0.87,540.7790337049389,283.84,542.22,-1.4409662950611164
Marcelo Ferreira Santos,970.588.886-80,47,36282.0,2024-06-06,46-50,108,0.033,2024-06-06,0.87,526.0313987180953,199.74,527.37,-1.3386012819047437
Irani Ferreira Rodrigues,682.602.517-52,50,237167.0,2024-06-06,46-50,48,0.033,2024-06-06,0.87,6109.830113282744,3969.21,6110.83,-0.9998867172562313
Igor Sant' Anna Matos,177.525.603-08,48,48100.0,2024-06-06,46-50,96,0.033,2024-06-06,0.87,752.7778026235577,316.99,751.33,1.4478026235576635
Rosimeri Pereira Ferreira,603.028.776-14,50,216835.0,2024-06-06,46-50,72,0.033,2024-06-06,0.87,4110.032506167,2151.04,4109.06,0.9725061669996649
Noemi Sande Sande,137.163.637-07,47,290710.0,2024-06-06,46-50,36,0.033,2024-06-06,0.87,9494.053375835,6869.8,9494.91,-0.8566241650005395
João Rodrigues Oliveira,784.519.711-48,46,72654.0,2024-06-06,46-50,48,0.033,2024-06-06,0.87,1872.3925008973424,1215.93,1872.0,0.39250089734241556
João Sant' Anna Cunha,992.111.808-05,50,53259.0,2024-06-06,46-50,48,0.033,2024-06-06,0.87,1372.6591421921837,891.34,1372.27,0.38914219218372637
Igor Matos Sant' Anna,196.647.631-01,50,244985.0,2024-06-06,46-50,84,0.033,2024-06-06,0.87,4172.98060317928,1961.43,4173.64,-0.6593968207207581
Pedro Santos Albernaz,996.427.623-07,46,163964.0,2024-06-06,46-50,84,0.033,2024-06-06,0.87,2794.64870093688,1312.75,2793.34,1.3087009368796316
Pedro Prenda Matos,915.181.747-01,46,142404.0,2024-06-06,46-50,48,0.033,2024-06-06,0.87,3668.2056112779633,2383.26,3669.17,-0.9643887220368015
Ana Souza Silva,471.820.744-43,46,151468.0,2024-06-06,46-50,60,0.033,2024-06-06,0.87,3281.4161405620907,1913.15,3280.91,0.5061405620908772
Igor Matos Cunha,998.215.472-90,47,57317.0,2024-06-06,46-50,84,0.033,2024-06-06,0.87,976.321004606454,458.9,976.47,-0.148995393545988
Leticia Matos Albernaz,749.654.255-53,48,85286.0,2024-06-06,46-50,36,0.033,2024-06-06,0.87,2786.6451493712025,2015.41,2785.54,1.1051493712025149
Noemi Matos Sande,049.623.204-59,48,200414.0,2024-06-06,46-50,36,0.033,2024-06-06,0.87,6546.4742434477885,4736.0,6545.74,0.7342434477886854
Leticia Pereira Albernaz,635.818.602-79,47,289536.0,2024-06-06,46-50,36,0.033,2024-06-06,0.87,9457.92865852058,6842.06,9456.57,1.3586585205794108
Charles Maia Albernaz,275.431.298-68,46,126876.0,2024-06-06,46-50,108,0.033,2024-06-06,0.87,1843.329774704806,698.5,1844.19,-0.8602252951941409
Gabriel Rodrigues Albernaz,398.657.987-78,46,252213.0,2024-06-06,46-50,72,0.033,2024-06-06,0.87,4778.808498262998,2502.0,4779.48,-0.671501737001563
Fatima Costa Maia,019.620.446-10,50,178006.0,2024-06-06,46-50,108,0.033,2024-06-06,0.87,2586.005397596661,979.99,2587.38,-1.3746024033389403
Ana Pereira Oliveira,574.304.608-52,49,34619.0,2024-06-06,46-50,96,0.033,2024-06-06,0.87,540.7464567396266,228.14,540.75,-0.0035432603733625
Gloria Pereira Pereira,022.033.923-63,50,290509.0,2024-06-06,46-50,120,0.033,2024-06-06,0.87,3976.294066797108,1351.54,3974.84,1.454066797107771
Marcelo Maia Cunha,503.619.567-11,35,201795.0,2024-06-06,31-35,36,0.0095,2024-06-06,0.87,6563.984119839054,4789.18,6563.97,0.014119839053819305
Gabriel Santos Oliveira,789.483.579-05,32,254806.0,2024-06-06,31-35,120,0.0095,2024-06-06,0.87,3445.010359427233,1204.91,3445.93,-0.9196405727666388
Charles Albernaz Oliveira,111.178.327-67,32,82260.0,2024-06-06,31-35,48,0.0095,2024-06-06,0.87,2109.211129966365,1384.8,2108.28,0.9311299663650061
Carlos Oliveira Costa,129.688.579-83,33,73218.0,2024-06-06,31-35,108,0.0095,2024-06-06,0.87,1053.4778419098327,408.96,1052.91,0.5678419098326231
Irani Albernaz Santos,184.280.030-25,31,249049.0,2024-06-06,31-35,84,0.0095,2024-06-06,0.87,4204.898433032068,2015.76,4206.15,-1.251566967931467
Leticia Souza Sande,867.825.590-05,34,160083.0,2024-06-06,31-35,48,0.0095,2024-06-06,0.87,4101.593632292672,2694.91,4102.84,-1.246367707328318
Charles Ferreira Albernaz,076.433.937-02,32,74805.0,2024-06-06,31-35,60,0.0095,2024-06-06,0.87,1609.434155280281,951.94,1609.85,-0.41584471971896164
Telma Costa Cunha,837.342.610-82,34,172183.0,2024-06-06,31-35,48,0.0095,2024-06-06,0.87,4412.552840626293,2898.61,4412.96,-0.4071593737071453
Augusto Pereira Cristina,395.627.913-19,34,241351.0,2024-06-06,31-35,96,0.0095,2024-06-06,0.87,3734.9075436099415,1610.75,3733.43,1.4775436099416766
Igor Santos Cunha,330.985.406-05,32,191166.0,2024-06-06,31-35,96,0.0095,2024-06-06,0.87,2957.192077313036,1275.82,2957.12,0.07207731303606124
Irani Albernaz Prenda,919.655.060-03,32,94941.0,2024-06-06,31-35,60,0.0095,2024-06-06,0.87,2042.815124117726,1208.18,2043.19,-0.37487588227395463
José Albernaz Pereira,314.852.149-80,33,260257.0,2024-06-06,31-35,36,0.0095,2024-06-06,0.87,8466.350550405796,6176.66,8465.62,0.7305504057949292
Ana Cristina Sande,054.043.578-35,34,144131.0,2024-06-06,31-35,96,0.0095,2024-06-06,0.87,2229.8629157686264,961.92,2229.55,0.31291576862622605
Marcelo Oliveira Cristina,183.550.420-50,32,145339.0,2024-06-06,31-35,72,0.0095,2024-06-06,0.87,2734.488622163138,1455.05,2733.31,1.1786221631382432
Samuel Prenda Oliveira,716.013.676-43,32,130333.0,2024-06-06,31-35,36,0.0095,2024-06-06,0.87,4238.271349999804,3093.18,4239.46,-1.1886500001955937
Fatima Pereira Rodrigues,170.125.560-05,32,120884.0,2024-06-06,31-35,72,0.0095,2024-06-06,0.87,2273.118786674397,1210.23,2273.4,-0.2812133256029483
Igor Pereira Ferreira,814.672.026-90,34,266463.0,2024-06-06,31-35,72,0.0095,2024-06-06,0.87,5010.785875024647,2667.68,5011.22,-0.43412497535337025
Pedro Albernaz Albernaz,886.090.082-40,35,193836.0,2024-06-06,31-35,96,0.0095,2024-06-06,0.87,2997.814502683824,1293.64,2998.43,-0.6154973161760608
Charles Matos Cristina,234.442.680-92,34,226630.0,2024-06-06,31-35,72,0.0095,2024-06-06,0.87,4262.982734740535,2268.89,4262.1,0.8827347405349428
Pedro Sande Rodrigues,942.780.979-56,34,276526.0,2024-06-06,31-35,120,0.0095,2024-06-06,0.87,3740.805585567003,1307.62,3739.67,1.1355855670030905
Daniel Albernaz Ferreira,500.870.772-80,86,205364.0,2024-06-06,86-90,72,1.27,2024-06-06,0.87,5618.238545063247,1223.13,5617.92,0.3185450632472566
Telma Souza Costa,104.463.782-08,87,140164.0,2024-06-06,86-90,48,1.27,2024-06-06,0.87,4699.605842416824,1701.24,4700.75,-1.144157583175911
Alexandre Matos Souza,732.794.346-37,86,52145.0,2024-06-06,86-90,96,1.27,2024-06-06,0.87,1284.9413985116598,168.19,1284.09,0.8513985116599088
José Maia Sande,113.557.639-40,90,211690.0,2024-06-06,86-90,108,1.27,2024-06-06,0.87,5042.705163509046,512.25,5042.42,0.2851635090455602
Augusto Prenda Matos,443.833.714-34,86,92432.0,2024-06-06,86-90,108,1.27,2024-06-06,0.87,2201.376056132521,223.68,2201.72,-0.3439438674786288
Gloria Oliveira Silva,165.708.567-82,86,69611.0,2024-06-06,86-90,48,1.27,2024-06-06,0.87,2334.1776125842025,844.9,2334.58,-0.40238741579742054
Irani Albernaz Ferreira,003.454.572-77,90,254252.0,2024-06-06,86-90,48,1.27,2024-06-06,0.87,8525.567991423872,3085.99,8526.98,-1.412008576127846
Pedro Pereira Santos,735.992.855-94,87,254220.0,2024-06-06,86-90,60,1.27,2024-06-06,0.87,7563.27841867377,2123.07,7563.38,-0.101581326230189
Fatima Albernaz Rodrigues,838.011.387-04,90,110831.0,2024-06-06,86-90,36,1.27,2024-06-06,0.87,4448.029848087785,2074.8,4446.58,1.4498480877846305
Irani Cunha Albernaz,603.401.721-18,86,66126.0,2024-06-06,86-90,84,1.27,2024-06-06,0.87,1701.1737508303809,287.51,1702.61,-1.4362491696190318
Igor Santos Sant' Anna,415.720.670-39,87,90099.0,2024-06-06,86-90,36,1.27,2024-06-06,0.87,3613.34117509701,1686.68,3614.8,-1.4588249029902727
Charles Costa Rodrigues,340.575.981-11,70,22006.0,2024-06-06,66-70,120,0.18,2024-06-06,0.87,323.6534496963574,92.34,323.4,0.25344969635744974
Priscila Sant' Anna Sant' Anna,034.254.152-80,70,240737.0,2024-06-06,66-70,72,0.18,2024-06-06,0.87,4781.055257409174,2254.17,4781.91,-0.8547425908254809
Leticia Cristina Cristina,439.577.162-92,70,51929.0,2024-06-06,66-70,84,0.18,2024-06-06,0.87,932.18437884787,388.18,933.43,-1.2456211521299565
Noemi Rodrigues Prenda,134.299.563-58,67,67336.0,2024-06-06,66-70,36,0.18,2024-06-06,0.87,2256.8228252096496,1548.83,2255.86,0.9628252096495089
Carlos Sande Cunha,110.946.904-73,70,268127.0,2024-06-06,66-70,60,0.18,2024-06-06,0.87,6047.011335099398,3230.62,6045.95,1.061335099398093
Gabriel Silva Costa,821.262.991-04,70,44212.0,2024-06-06,66-70,96,0.18,2024-06-06,0.87,732.8253286452638,269.0,733.23,-0.4046713547362515
Leticia Rodrigues Rodrigues,850.621.619-24,69,171437.0,2024-06-06,66-70,36,0.18,2024-06-06,0.87,5743.792292017505,3943.33,5743.42,0.37229201750506036
Maria Sande Prenda,871.322.411-50,70,23169.0,2024-06-06,66-70,60,0.18,2024-06-06,0.87,522.7576804395281,279.16,522.43,0.32768043952819426
Carlos Cristina Rodrigues,352.097.145-35,68,284249.0,2024-06-06,66-70,48,0.18,2024-06-06,0.87,7568.908968920475,4584.77,7569.38,-0.4710310795253463
Fatima Sant' Anna Costa,004.445.677-80,70,181409.0,2024-06-06,66-70,36,0.18,2024-06-06,0.87,6078.641464188587,4172.7,6077.49,1.1514641885869423
Marcelo Souza Silva,522.471.310-26,70,89333.0,2024-06-06,66-70,48,0.18,2024-06-06,0.87,2380.3259685659204,1440.88,2378.88,1.4459685659203387
Gloria Silva Oliveira,613.168.645-96,70,106476.0,2024-06-06,66-70,108,0.18,2024-06-06,0.87,1652.0810569626651,534.99,1652.99,-0.9089430373348932
João Costa Pereira,763.228.650-05,70,59126.0,2024-06-06,66-70,60,0.18,2024-06-06,0.87,1334.6023892375615,712.4,1333.22,1.3823892375614832
Irani Rodrigues Santos,568.047.712-22,70,134442.0,2024-06-06,66-70,120,0.18,2024-06-06,0.87,1976.9264527073956,564.13,1975.77,1.1564527073956015
Samuel Sant' Anna Prenda,935.031.593-98,66,141281.0,2024-06-06,66-70,48,0.18,2024-06-06,0.87,3762.902921815312,2278.78,3762.23,0.6729218153118381
Irani Costa Cristina,165.419.409-32,68,79445.0,2024-06-06,66-70,84,0.18,2024-06-06,0.87,1429.45838000754,593.87,1428.04,1.4183800075400086
Leticia Cristina Prenda,464.360.829-30,40,152802.0,2024-06-06,36-40,48,0.0112,2024-06-06,0.87,3918.4989559195474,2571.25,3917.74,0.7589559195475886
Igor Rodrigues Cunha,432.779.455-45,38,53824.0,2024-06-06,36-40,120,0.0112,2024-06-06,0.87,728.5172445103071,254.22,728.52,-0.0027554896928450034
Daniel Rodrigues Silva,007.235.711-80,39,117799.0,2024-06-06,36-40,84,0.0112,2024-06-06,0.87,1990.6934869671456,952.7,1990.74,-0.0465130328543637
José Matos Rodrigues,088.388.077-60,37,22007.0,2024-06-06,36-40,48,0.0112,2024-06-06,0.87,565.6485814682737,370.31,564.24,1.4085814682737237
Gloria Santos Albernaz,282.053.213-61,38,121688.0,2024-06-06,36-40,84,0.0112,2024-06-06,0.87,2057.8432390994194,984.15,2056.46,1.3832390994193702
Marcelo Costa Rodrigues,406.747.810-07,39,238435.0,2024-06-06,36-40,120,0.0112,2024-06-06,0.87,3227.5214585019976,1126.17,3227.26,0.2614585019973674
Rosimeri Silva Sant' Anna,685.513.681-84,38,232375.0,2024-06-06,36-40,84,0.0112,2024-06-06,0.87,3925.67821031698,1879.33,3927.02,-1.3417896830201244
João Sande Albernaz,156.184.634-15,37,156608.0,2024-06-06,36-40,60,0.0112,2024-06-06,0.87,3372.79077224804,1991.86,3371.89,0.9007722480400844
Noemi Souza Souza,029.632.151-69,38,155349.0,2024-06-06,36-40,60,0.0112,2024-06-06,0.87,3345.133716114859,1975.84,3344.78,0.3537161148587984
Daniel Sande Cunha,111.490.139-31,39,35119.0,2024-06-06,36-40,72,0.0112,2024-06-06,0.87,659.7160140325216,351.36,660.83,-1.1139859674784702
Maria Rodrigues Silva,964.225.983-43,39,71297.0,2024-06-06,36-40,96,0.0112,2024-06-06,0.87,1102.8482609093962,475.39,1103.66,-0.8117390906038509
Gabriel Rodrigues Albernaz,207.051.121-95,39,259824.0,2024-06-06,36-40,36,0.0112,2024-06-06,0.87,8453.948359785827,6164.46,8454.03,-0.08164021417360345
Daniel Sande Rodrigues,394.210.634-57,36,101080.0,2024-06-06,36-40,72,0.0112,2024-06-06,0.87,1901.7234072877984,1011.28,1902.0,-0.276592712201591
Noemi Silva Prenda,960.252.282-80,38,222114.0,2024-06-06,36-40,96,0.0112,2024-06-06,0.87,3437.6460993447195,1481.01,3438.28,-0.6339006552807405
Marcelo Ferreira Ferreira,059.660.844-67,39,48078.0,2024-06-06,36-40,108,0.0112,2024-06-06,0.87,691.0321909432092,268.26,691.92,-0.8878090567907293
Augusto Albernaz Sande,930.606.284-24,36,264207.0,2024-06-06,36-40,84,0.0112,2024-06-06,0.87,4465.979590130881,2136.77,4464.96,1.0195901308807152
Telma Sant' Anna Souza,872.255.499-87,60,21352.0,2024-06-06,56-60,96,0.071,2024-06-06,0.87,340.13388101101685,137.86,338.78,1.353881011016881
Ana Pereira Sande,562.449.706-75,58,24486.0,2024-06-06,56-60,60,0.071,2024-06-06,0.87,536.0433369349678,305.55,535.96,0.08333693496774686
Pedro Costa Albernaz,339.806.585-62,57,98496.0,2024-06-06,56-60,36,0.071,2024-06-06,0.87,3237.0068394520263,2311.42,3238.27,-1.2631605479737118
Charles Santos Prenda,032.988.126-41,58,124945.0,2024-06-06,56-60,84,0.071,2024-06-06,0.87,2160.0622224996782,982.86,2158.59,1.4722224996780824
Gabriel Oliveira Matos,145.986.184-18,57,169968.0,2024-06-06,56-60,48,0.071,2024-06-06,0.87,4416.116842470746,2817.65,4417.05,-0.9331575292544585
Telma Ferreira Rodrigues,590.643.653-77,56,57816.0,2024-06-06,56-60,60,0.071,2024-06-06,0.87,1266.459471678539,721.45,1265.5,0.9594716785391029
Irani Prenda Silva,349.147.117-61,57,121064.0,2024-06-06,56-60,96,0.071,2024-06-06,0.87,1919.573366648104,781.63,1920.84,-1.2666333518959618
Ana Souza Souza,275.329.818-19,57,272486.0,2024-06-06,56-60,72,0.071,2024-06-06,0.87,5228.748241689204,2663.27,5227.36,1.3882416892047331
Alexandre Pereira Cristina,990.593.181-37,56,136602.0,2024-06-06,56-60,96,0.071,2024-06-06,0.87,2168.077513286948,881.96,2167.38,0.6975132869479239
Daniel Pereira Cristina,584.120.317-76,58,269225.0,2024-06-06,56-60,60,0.071,2024-06-06,0.87,5893.121346751847,3359.48,5892.89,0.23134675184701337
Irani Oliveira Maia,022.894.711-19,56,198936.0,2024-06-06,56-60,108,0.071,2024-06-06,0.87,2942.0933178044047,1069.83,2941.82,0.2733178044045417
Noemi Oliveira Matos,820.304.657-63,57,34287.0,2024-06-06,56-60,108,0.071,2024-06-06,0.87,507.8216179364436,184.39,507.03,0.7916179364436289
Ana Souza Maia,766.318.174-39,57,94519.0,2024-06-06,56-60,48,0.071,2024-06-06,0.87,2456.622088431432,1566.9,2456.32,0.3020884314319119
Priscila Pereira Costa,230.066.686-34,57,232681.0,2024-06-06,56-60,84,0.071,2024-06-06,0.87,4018.977532728496,1830.35,4019.88,-0.9024672715040651
Augusto Silva Rodrigues,742.589.144-10,57,117215.0,2024-06-06,56-60,96,0.071,2024-06-06,0.87,1859.6668086676243,756.78,1859.77,-0.10319133237567257
Augusto Pereira Cunha,837.178.282-90,58,37977.0,2024-06-06,56-60,60,0.071,2024-06-06,0.87,830.3914540658513,473.89,831.25,-0.8585459341486512
Samuel Rodrigues Cristina,122.670.642-86,58,247214.0,2024-06-06,56-60,72,0.071,2024-06-06,0.87,4743.3182097887,2416.27,4742.55,0.7682097887000054
Samuel Sant' Anna Prenda,059.607.390-97,58,232656.0,2024-06-06,56-60,108,0.071,2024-06-06,0.87,3440.216399945451,1251.17,3440.46,-0.24360005454900602
Gloria Pereira Sande,920.686.296-07,57,110979.0,2024-06-06,56-60,36,0.071,2024-06-06,0.87,3647.565210916465,2604.37,3648.68,-1.1147890835350154
Augusto Oliveira Maia,886.357.023-01,20,73406.0,2024-06-06,15-20,72,0.0065,2024-06-06,0.87,1377.7120293809517,735.76,1379.16,-1.4479706190484194
Noemi Rodrigues Ferreira,907.495.677-75,18,189071.0,2024-06-06,15-20,60,0.0065,2024-06-06,0.87,4064.744693634291,2408.35,4065.56,-0.8153063657091479
Alexandre Rodrigues Oliveira,285.847.494-03,20,178048.0,2024-06-06,15-20,96,0.0065,2024-06-06,0.87,2750.9980187323627,1190.19,2750.78,0.21801873236245228
Gabriel Santos Oliveira,399.640.752-19,20,80942.0,2024-06-06,15-20,48,0.0065,2024-06-06,0.87,2072.965348272905,1363.63,2073.09,-0.12465172709516992
Ana Albernaz Sant' Anna,325.878.143-59,18,285372.0,2024-06-06,15-20,72,0.0065,2024-06-06,0.87,5362.319313280615,2860.31,5361.6,0.7193132806141875
Priscila Pereira Oliveira,156.187.258-00,18,190989.0,2024-06-06,15-20,108,0.0065,2024-06-06,0.87,2742.1437275332573,1068.72,2742.74,-0.5962724667424482
João Matos Rodrigues,860.072.756-12,20,44736.0,2024-06-06,15-20,108,0.0065,2024-06-06,0.87,643.8286510844873,250.33,642.44,1.3886510844872646
Daniel Ferreira Sant' Anna,067.869.052-93,18,138072.0,2024-06-06,15-20,96,0.0065,2024-06-06,0.87,2131.9723961779264,922.96,2133.16,-1.18760382207347
Carlos Matos Sant' Anna,410.730.725-50,18,108998.0,2024-06-06,15-20,60,0.0065,2024-06-06,0.87,2343.5272475907577,1388.39,2343.76,-0.23275240924249374
João Cristina Silva,319.968.729-66,18,121941.0,2024-06-06,15-20,120,0.0065,2024-06-06,0.87,1646.902642399126,577.83,1646.64,0.26264239912597986
Gloria Prenda Sant' Anna,607.985.198-94,78,154066.0,2024-06-06,76-80,48,0.51,2024-06-06,0.87,4409.235132312796,2284.48,4410.59,-1.3548676872042051
Priscila Maia Rodrigues,771.555.723-49,77,195478.0,2024-06-06,76-80,120,0.51,2024-06-06,0.87,3342.0794054881594,645.46,3343.06,-0.9805945118405361
Telma Souza Prenda,673.315.619-95,80,212610.0,2024-06-06,76-80,72,0.51,2024-06-06,0.87,4679.071275865106,1743.68,4677.7,1.3712758651063268
Charles Santos Albernaz,674.724.942-91,76,283384.0,2024-06-06,76-80,36,0.51,2024-06-06,0.87,10040.868847381633,6130.77,10041.47,-0.601152618366541
Leticia Cristina Sant' Anna,686.283.917-97,78,49116.0,2024-06-06,76-80,120,0.51,2024-06-06,0.87,839.8072928840978,162.18,839.98,-0.1727071159021989
Fatima Silva Prenda,541.125.455-84,78,297117.0,2024-06-06,76-80,36,0.51,2024-06-06,0.87,10527.729738794882,6427.87,10528.08,-0.35026120511793124
